#I; AV_NDA; AV_MLP; AV_EM; AV_BH; AV_NA; AV_PP; AV_JC; AV_JL; AV_JLM; AV_FA; AV_FF; EV_NDA; EV_MLP; EV_EM; EV_BH; EV_NA; EV_PP; EV_JC; EV_JL; EV_JLM; EV_FA; EV_FF; VOTE; AGE; SEXE; ETUDE; PROF; AV; EV; OF
0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; None; None; 0.904636414878; None; None; None; None; None; None; None; 0.68653691753; EM; 60; F; S; RET; 3; 2; 3; 
1; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.1126881424; 0.0; 0.945571264663; 0.576918686607; 0.155549460947; 0.0168947457341; 0.0729437279884; 0.0; 0.0; 0.0; 0.044511464053; EM; 30; F; S; PRI; 3; 0; 3; 
2; 0; 0; 0; 1; 1; 1; 0; 0; 0; 0; 0; 0.0904433332511; 0.0; 0.497375616373; 1.0; 0.582279827388; 0.588449065545; 0.0364445144401; 0.0346555389461; 0.264013539226; 0.0225883809082; 0.0; BH; 50; F; 2; CHO; 3; 3; 2; 
3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; None; None; None; None; None; None; None; None; 0.979359129784; None; None; JLM; 60; F; S; PUB; 0; 1; 0; 
4; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.350332405595; 0.69881597792; 0.501587706466; 0.498999609803; 0.0; 0.67758705109; 0.816360941032; 0.0; 0.0; JLM; 40; F; S; PUB; 1; 3; 1; 
5; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.0; None; 0.948993282661; 0.120757858558; None; 0.0; None; None; 0.262824814375; 0.0; 0.757138058551; EM; 30; F; S; PRI; 3; 4; 2; 
6; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.0238945683941; 0.0151519265503; 0.963523114691; 0.950039005485; 0.504485736805; 0.18178789393; 0.0; 0.022010626011; 0.0155098459346; 0.0379446796363; 0.0386175918161; EM; 70; M; S; RET; 4; 1; 4; 
7; 1; 0; 1; 0; 0; 0; 1; 1; 0; 0; 0; 0.673212484926; 0.0144228618715; 0.773064340069; 0.131701413983; 0.0126586591028; 0.00840566657047; 0.614747070788; 0.531264056392; 0.547128754084; 0.535268390865; 0.046620941743; EM; 50; F; 2; PUB; 3; 4; 1; 
8; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 1; 0.475316579992; 0.0; 0.683449075954; 0.535128516068; 0.0899493943023; 0.0941666066137; None; 0.096380841414; 0.392377341517; 0.0; 0.262018422629; EM; 40; F; S; PUB; 2; 3; 1; 
9; 0; 0; 0; 1; 0; 1; 0; 1; 1; 0; 0; 0.137562423437; 0.0; 0.549646759551; 0.732970657717; 0.350832265962; 0.802246210938; 0.341991792585; 0.540355749935; 1.0; 0.0; 0.0; JLM; 18; M; S; ETU; 3; 2; 2; 
10; 0; 0; 0; 0; 1; 1; 0; 1; 0; 0; 0; 0.505177776076; 0.0123914067435; 0.54824698564; 0.516980120483; 0.813418909299; 0.80789000748; 0.480086924873; 0.481391871883; 0.886489324785; 0.508608903288; 0.0; NSPP; 60; NSPP; NSPP; RET; 2; 1; 2; 
11; 0; 0; 0; 1; 0; 1; 0; 0; 1; 0; 0; 0.00876217081785; -0.0189357606964; 0.259994287432; 0.888800504506; 0.499613286711; 0.579480313214; 0.01691086114; 0.0318180950888; 0.952322196731; 0.0; -0.0226059676916; JLM; 40; F; S; PUB; 3; 4; 1; 
12; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0.339529461092; 0.0; 0.705547128108; 0.76262304781; 0.268064547205; 0.282965252059; 0.272369725406; 0.255271919615; 0.698821894757; 0.289011877825; 0.0; BH; 40; F; S; PRI; 2; 3; 2; 
13; 1; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0.592219673224; 0.0644134495072; 0.722551444554; 0.857183661011; 0.311569548215; 0.4702848863; 0.171463822958; 0.397404576746; 0.948353122566; 0.631968139054; 0.252792210743; JLM; 70; M; NSPP; RET; 3; 1; 1; 
14; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0.0420765157659; 0.0; 0.797485952735; 0.959634513543; 0.498374513109; 0.498298030315; 0.501451371604; 0.503336798843; 0.56432117493; 0.499982024643; 0.0; BH; 18; F; S; ETU; 3; 3; 2; 
15; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.0028360255165; 1.00038653102; 0.503673708705; 0.503862805878; 0.502191538576; 0.50478818663; 1.00421578668; 0.503056719342; 0.0; JLM; 18; F; 2; PUB; 3; 4; 2; 
16; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.766650036518; EM; 70; F; 2; RET; 2; 3; 3; 
17; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.0; 0.0; 0.497992931772; 1.0; None; None; None; None; 1.0; None; 0.0; JLM; 60; F; S; PUB; 3; 2; 2; 
18; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0.105883541017; 0.0; 0.321023783958; 0.981726147213; 0.236495187869; 0.252620805927; 0.270682883875; 0.261104790168; 0.708244304225; 0.248646942716; 0.223004329621; JLM; 30; M; S; PRI; 3; 3; 2; 
19; 0; 0; 0; 1; 1; 1; 0; 0; 1; 0; 0; 0.507112966552; 0.0; 0.0; 0.95401362331; 0.954486241128; 0.807420689499; 0.499965492967; 0.497986243541; 0.974696711978; 0.5010667555; 0.0; JLM; 50; F; S; PUB; NSPP; NSPP; NSPP; 
20; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 1; None; 0.851119127678; 0.850215570523; None; None; None; None; None; None; None; 0.977464287006; FF; 60; F; S; RET; 3; 4; 1; 
